"","State","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20"
"26","Nebraska",2.5916565246508e-05,1.24399513183238e-05,1.24399513183238e-05,2.17699148070667e-05,1.96965895873461e-05,3.16182096007398e-05,2.74715591612985e-05,2.43615713317175e-05,2.9026553076089e-05,4.35398296141334e-05,2.07332521972064e-05,4.50948235289239e-05,3.36915348204604e-05,3.10998782958096e-05,3.31732035155302e-05,5.1833130493016e-05,6.32364192014795e-05,6.84197322507811e-05,6.479141311627e-05,8.96713157529177e-05,4.14665043944128e-05,5.1833130493016e-05,0.000188672594994578,0.000147206090600165,0.000219772473290388,0.000118179537524076,0.000187117601079788,6.53097444212002e-05,0.000136321133196632,0.000236359075048153,0.000262275640294661,0.000256055664635499,0.000183489281945277,0.00022651078025448,0.000165347686272721,0.000170530999322023,0.000217180816765737,0.000331732035155302,0.000208887515886854,4.92414739683652e-05,0.00012802783231775,8.13780148740351e-05,0.000176232643676254,0.000175714312371324,0.000184007613250207,0.000235322412438293,6.63464070310605e-05,0.000143577771465654,0.000114551218389565,0.000141504446245934,0.000158091048003699,0.000123362850573378,0.000169494336712162,7.51580392148732e-05,0.000114551218389565,0.000136839464501562,0.000185044275860067,0.000147724421905096,0.000203704202837553,0.00013010115753747,0.000101592935766311,0.000126472838402959,0.000137876127111423,0.000132174482757191,0.00013010115753747,0.000135802801891702,8.50063340085462e-05,4.71681487486446e-05,6.11630939817589e-05,7.04930574705018e-05,7.10113887754319e-05,0.000150316078429746,0.000102629598376172,6.27180878965494e-05,5.23514617979462e-05,6.479141311627e-05,8.86346531430574e-05,0.000101074604461381,9.79646166318003e-05,9.12263096677082e-05,6.01264313718986e-05
"27","Nevada",5.47061816667062e-05,5.8990400712894e-05,2.99895333233149e-05,6.88770600502506e-05,4.02057479719166e-05,2.99895333233149e-05,4.28421904618784e-05,7.15135025402123e-05,4.54786329518401e-05,4.94332966867827e-05,3.75693054819549e-05,4.61377435743305e-05,5.80017347791584e-05,3.3285086435767e-05,2.47166483433914e-05,3.59215289257288e-05,6.68997281827793e-05,3.36146417470123e-05,2.76826461445983e-05,3.95466373494262e-05,3.52624183032383e-05,4.74559648193114e-05,4.18535245281427e-05,6.26155091365914e-05,4.64672988855758e-05,3.26259758132766e-05,2.30688717871653e-05,3.42737523695027e-05,4.02057479719166e-05,3.9217082038181e-05,6.45928410040628e-05,4.64672988855758e-05,2.73530908333531e-05,5.07515179317636e-05,1.25231018273183e-05,2.60348695883722e-05,3.75693054819549e-05,2.76826461445983e-05,3.42737523695027e-05,2.43870930321461e-05,1.0545769959847e-05,5.23992944879897e-05,5.63539582229323e-05,4.02057479719166e-05,4.25126351506331e-05,2.53757589658818e-05,4.11944139056523e-05,4.08648585944071e-05,3.6251084236974e-05,4.35013010843688e-05,3.39441970582575e-05,4.18535245281427e-05,7.84341640763619e-05,3.85579714156905e-05,2.40575377209009e-05,3.29555311245218e-05,2.99895333233149e-05,3.19668651907862e-05,4.21830798393879e-05,4.74559648193114e-05,3.59215289257288e-05,2.40575377209009e-05,5.17401838654993e-05,3.03190886345601e-05,5.53652922891966e-05,6.1956398514101e-05,6.1956398514101e-05,5.8990400712894e-05,4.6796854196821e-05,7.61272768976454e-05,5.60244029116871e-05,8.17297171888141e-05,7.90932746988524e-05,9.49119296386228e-05,6.82179494277602e-05,3.85579714156905e-05,0.000117651246114543,5.8990400712894e-05,0.000102821257108508,0.000118969467359524,0.000148959000682839
"28","NewHampshire",3.53862780860152e-05,4.71817041146869e-05,4.4970061734311e-05,5.97143442701506e-05,3.53862780860152e-05,3.39118498324312e-05,2.35908520573435e-05,3.02257791984713e-05,2.28536379305515e-05,4.86561323682709e-05,3.24374215788473e-05,4.12839911003511e-05,2.58024944377194e-05,5.23422030022308e-05,3.53862780860152e-05,5.30794171290228e-05,5.60282736361907e-05,4.05467769735591e-05,3.68607063395992e-05,4.05467769735591e-05,3.24374215788473e-05,7.15097702988224e-05,6.04515583969426e-05,3.68607063395992e-05,5.38166312558148e-05,5.23422030022308e-05,5.45538453826068e-05,5.30794171290228e-05,3.24374215788473e-05,6.78236996648625e-05,0.000120903116793885,8.7728481088246e-05,6.56120572844865e-05,5.16049888754388e-05,3.53862780860152e-05,7.74074833131582e-05,7.51958409327823e-05,7.66702691863663e-05,4.71817041146869e-05,4.4232847607519e-05,6.56120572844865e-05,5.82399160165667e-05,4.4232847607519e-05,6.11887725237346e-05,6.04515583969426e-05,6.78236996648625e-05,2.94885650716793e-05,4.12839911003511e-05,5.08677747486468e-05,0.000108370476638422,4.93933464950629e-05,5.82399160165667e-05,5.52910595093987e-05,4.4232847607519e-05,3.53862780860152e-05,2.50652803109274e-05,4.05467769735591e-05,7.59330550595743e-05,7.59330550595743e-05,3.90723487199751e-05,7.81446974399502e-05,2.50652803109274e-05,4.71817041146869e-05,3.39118498324312e-05,5.97143442701506e-05,5.67654877629827e-05,4.86561323682709e-05,1.76931390430076e-05,2.65397085645114e-05,3.90723487199751e-05,3.39118498324312e-05,2.28536379305515e-05,3.09629933252633e-05,3.53862780860152e-05,1.40070684090477e-05,1.99047814233835e-05,1.40070684090477e-05,5.30794171290228e-05,1.03209977750878e-05,2.65397085645114e-05,2.35908520573435e-05
"29","NewJersey",0.000399505192781742,0.000374360724340294,0.000483245252859061,0.00047471409392357,0.000379524320538092,0.000402423747154409,0.000373350455518986,0.000339113567685766,0.000402985007610692,0.000399729696964254,0.000399954201146767,0.000415220485557646,0.000306897217495162,0.000475948866927391,0.000247628113311751,0.000481224715216444,0.000353594087457849,0.000331480425480327,0.000435650366166322,0.000393443579853893,0.000401974738789384,0.000390412773389968,0.000462927624341642,0.000247740365403007,0.000373462707610243,0.000394566100766457,0.000241341996201389,0.000299488579472236,0.000270303035745556,0.000268057993920427,0.000284895807608896,0.000283661034605075,0.000339787080233305,0.000171184439166102,0.000260873860080013,0.000145590962359629,0.000195879899242523,0.000204186553995501,0.000183083160839286,0.000162428776048098,0.000158612204945378,8.95771688226552e-05,9.17099585565279e-05,0.00012841639239739,0.000134814761599009,0.000132906476047649,0.000139753853614293,0.000191389815592264,0.000109333536883792,0.000155581398481454,0.000120446493918182,0.000139978357796806,4.32170551337371e-05,0.000117864695819283,0.00010529246159856,7.54334053243412e-05,9.69858068455815e-05,0.000133243232321418,0.000115507401902897,8.57605977199355e-05,9.39550003816571e-05,5.30952391643056e-05,7.03820612178005e-05,5.87078437271286e-05,5.18604661604846e-05,9.04751855527068e-05,6.25244148298483e-05,3.04203167305007e-05,3.73799463884012e-05,3.35633752856816e-05,6.17386501910531e-05,5.27584828905363e-05,3.90637277572481e-05,4.95031722440989e-05,3.0981577186783e-05,2.49199642589341e-05,3.62574254758366e-05,3.10938292780394e-05,4.53498448676099e-05,4.3666063498763e-05,3.79412068446835e-05
"30","NewMexico",2.29070147005767e-05,1.90891789171472e-05,4.39051115094386e-05,2.33842441735054e-05,3.81783578342945e-05,2.95882273215782e-05,5.15407830762975e-05,3.38832925779363e-05,5.91764546431564e-05,4.82001767657968e-05,4.00872757260092e-05,3.38832925779363e-05,4.77229472928681e-05,2.95882273215782e-05,3.67466694155084e-05,5.39269304409409e-05,5.44041599138696e-05,4.15189641447952e-05,2.2429785227648e-05,6.01309135890138e-05,4.82001767657968e-05,6.5857667264158e-05,8.06517809249471e-05,6.91982735746587e-05,6.5857667264158e-05,3.14971452132929e-05,4.62912588740821e-05,7.15844209393021e-05,0.000113580614557026,9.44914356398788e-05,4.86774062387255e-05,0.000104513254571381,5.63130778055844e-05,8.59013051271626e-05,5.10635536033689e-05,7.30161093580882e-05,9.64003535315936e-05,8.63785346000913e-05,5.01090946575115e-05,4.05645051989379e-05,9.83092714233083e-05,6.82438146288014e-05,7.25388798851595e-05,6.63348967370867e-05,7.58794861956603e-05,8.8287452491806e-05,4.342788203651e-05,7.54022567227316e-05,4.58140294011534e-05,6.96755030475874e-05,6.39487493724432e-05,7.30161093580882e-05,8.11290103978758e-05,7.06299619934448e-05,3.96100462530805e-05,4.96318651845828e-05,5.82219956972991e-05,5.34497009680123e-05,6.15626020077998e-05,6.25170609536572e-05,3.10199157403643e-05,5.29724714950836e-05,0.000106899401936025,5.5358618859727e-05,0.000101649877733809,0.000152236201864249,6.10853725348712e-05,6.68121262100153e-05,5.82219956972991e-05,2.05208673359333e-05,6.91982735746587e-05,5.63130778055844e-05,7.54022567227316e-05,4.53367999282247e-05,4.86774062387255e-05,5.82219956972991e-05,4.19961936177239e-05,6.29942904265859e-05,4.19961936177239e-05,5.10635536033689e-05,8.11290103978758e-05
"31","NewYork",0.000417199509021728,0.000460336904594562,0.000528548231164655,0.000628076385837446,0.000415613199101494,0.000476097661221411,0.000425438086349399,0.00048960688118728,0.00055085891262344,0.000552342879968176,0.000519900283534988,0.000431629812167089,0.00033506959218377,0.000378769871921849,0.000601518487495452,0.000441659384565993,0.000385422139329285,0.000370940664896174,0.000317210812759192,0.000249050657476849,0.000221264648228867,0.000289578317374459,0.000324477135619622,0.000424005290292413,0.00054666286702798,0.000307692953237784,0.000208625340154739,0.00016809768025713,0.000241426135602173,0.000240607394998181,0.000198493425180337,0.000233289900850001,0.000189282593385425,0.000129156330279755,0.000117796304399364,0.000140516356160145,0.000180429960604761,0.000147015109704333,0.000138930046239911,0.000109404213208445,8.23857732767058e-05,7.35843117837907e-05,0.000108636643892203,0.000120968924239834,0.000141181582900889,0.000111809263732672,9.72766180118123e-05,6.35035680971378e-05,7.56823345815204e-05,7.56311632937709e-05,0.000106333935943475,8.58654208436723e-05,8.97544387126348e-05,8.19252316869603e-05,6.54480770316191e-05,5.3422824410485e-05,5.79258977324416e-05,8.99591238636328e-05,7.92643247239859e-05,6.97464652025777e-05,5.64931016754554e-05,4.83568669232839e-05,6.96441226270786e-05,5.33716531227355e-05,5.38833660002306e-05,5.3320481834986e-05,5.54185046327158e-05,3.97600905813667e-05,3.64339568776488e-05,3.53081885471596e-05,3.39777350656725e-05,3.70480123306429e-05,4.2011627242345e-05,4.66682144275501e-05,3.55128736981577e-05,3.18797122679427e-05,3.22379112821892e-05,2.87070924274733e-05,3.20332261311912e-05,4.06300024731083e-05,3.61781004389013e-05
"32","NorthCarolina",6.16355375100399e-06,2.57135758049698e-05,2.26317989294678e-05,2.97584079540661e-05,1.7623911506777e-05,2.74470752974396e-05,3.3706934575803e-05,1.95500220539658e-05,2.19576602379517e-05,2.45579094766565e-05,3.89074330532127e-05,2.02241607454818e-05,2.58098813323292e-05,1.96463275813252e-05,1.26160240840863e-05,3.27438793022087e-05,3.81369888343372e-05,2.70618531880019e-05,3.39958511578814e-05,2.60987979144075e-05,1.80091336162148e-05,2.59061868596886e-05,3.73665446154617e-05,4.27596541475901e-05,4.77675415702809e-05,2.71581587153613e-05,1.97426331086846e-05,5.13308460825801e-05,3.64997948692267e-05,5.39310953212849e-05,3.99667938541665e-05,5.70128721967869e-05,1.48310512133533e-05,1.95500220539658e-05,3.96778772720882e-05,4.81527636797186e-05,6.24059817289153e-05,4.31448762570279e-05,4.89232078985941e-05,3.81369888343372e-05,2.75433808247991e-05,3.20697406106926e-05,4.31448762570279e-05,7.15550068280619e-05,5.7494399833584e-05,7.88742269073791e-05,5.08493184457829e-05,5.62424279779114e-05,6.17318430373993e-05,4.42042370579817e-05,6.86658410072788e-05,7.00141183903109e-05,0.000103046914274598,4.81527636797186e-05,7.3770033957329e-05,1.83943557256525e-05,5.76870108883029e-05,7.98372821809735e-05,0.00010776588511521,9.88094710707826e-05,8.90826128074795e-05,6.56803696591362e-05,6.58729807138551e-05,9.25496117924192e-05,0.000121633881054969,0.000109884606717118,0.000134057294084337,8.22449203649594e-05,8.84084741159634e-05,7.82000882158631e-05,8.78306409518068e-05,0.000137716904123995,0.000166801173386545,0.000139065181507027,0.000124041519238955,0.000101891247946285,8.16670872008028e-05,9.98688318717365e-05,0.000123656297129517,0.000152933177446786,0.000156592787486445
"33","NorthDakota",2.76287797157393e-05,1.57878741232796e-05,1.84191864771596e-05,1.71035303002196e-05,2.76287797157393e-05,2.36818111849194e-05,1.57878741232796e-05,1.84191864771596e-05,2.36818111849194e-05,1.18409055924597e-05,1.97348426540995e-05,1.97348426540995e-05,3.02600920696193e-05,1.31565617693997e-05,3.15757482465592e-05,3.68383729543191e-05,6.05201841392385e-05,0.000117093399747657,7.49924020855782e-05,5.52575594314786e-05,2.23661550079795e-05,4.60479661928989e-05,3.9469685308199e-05,5.13105909006587e-05,7.23610897316982e-05,8.42019953241579e-05,9.86742132704976e-05,6.44671526700584e-05,5.52575594314786e-05,4.47323100159589e-05,5.26262470775987e-05,6.05201841392385e-05,4.99949347237188e-05,4.47323100159589e-05,5.39419032545387e-05,7.49924020855782e-05,6.31514964931185e-05,7.10454335547583e-05,5.13105909006587e-05,3.55227167773791e-05,3.55227167773791e-05,6.97297773778183e-05,9.99898694474376e-05,8.55176515010979e-05,6.44671526700584e-05,0.000114462087393777,6.84141212008783e-05,4.0785341485139e-05,8.2886339147218e-05,0.000132881273870937,0.000176297927709956,0.000115777743570717,6.31514964931185e-05,6.97297773778183e-05,5.26262470775987e-06,0,2.63131235387994e-05,5.52575594314786e-05,5.13105909006587e-05,4.47323100159589e-05,3.02600920696193e-05,6.31514964931185e-05,2.76287797157393e-05,4.34166538390189e-05,3.55227167773791e-05,5.13105909006587e-05,9.34115885627377e-05,5.92045279622986e-05,2.49974673618594e-05,2.76287797157393e-05,5.26262470775987e-05,5.13105909006587e-05,4.73636223698388e-05,5.52575594314786e-05,2.89444358926793e-05,2.76287797157393e-05,3.02600920696193e-05,5.65732156084186e-05,3.81540291312591e-05,4.34166538390189e-05,3.28914044234992e-05
"34","Ohio",2.9856001680833e-05,3.03692853773516e-05,3.49888386460192e-05,3.65286897355751e-05,2.60063739569434e-05,3.4817744080513e-05,2.84872451567834e-05,3.13103054876358e-05,3.11392109221296e-05,3.13103054876358e-05,3.18235891841544e-05,3.02837380945985e-05,3.16524946186482e-05,2.60919212396965e-05,4.37146614868357e-05,5.32959571551833e-05,5.92842669479005e-05,9.538522026971e-05,0.000118055250199282,0.000112665771385837,6.89511098990012e-05,3.35345348392164e-05,4.93607821485405e-05,4.0634959307724e-05,3.57587641907971e-05,3.21657783151668e-05,3.09681163566234e-05,3.79829935423778e-05,4.56822489901571e-05,6.19362327132467e-05,6.12518544512219e-05,5.06439913898371e-05,4.95318767140467e-05,4.79064783417378e-05,4.23459049627861e-05,5.19272006311336e-05,4.74787419279723e-05,7.58804398020025e-05,5.80866049893571e-05,3.32778929909571e-05,5.97975506444191e-05,4.03783174594647e-05,4.02072228939585e-05,5.44080718309736e-05,5.07295386725902e-05,4.44845870316137e-05,3.84107299561433e-05,4.53400598591447e-05,4.26025468110454e-05,4.14048848525019e-05,6.25350636925184e-05,5.36381462861957e-05,5.24404843276522e-05,4.30302832248109e-05,4.84197620382564e-05,4.52545125763916e-05,3.70419734320937e-05,4.07205065904771e-05,5.56912810722702e-05,4.00361283284523e-05,4.09771484387364e-05,4.02927701767116e-05,3.13103054876358e-05,3.78118989768716e-05,4.19181685490206e-05,4.07205065904771e-05,3.01981908118454e-05,3.12247582048827e-05,3.08825690738702e-05,2.78028668947585e-05,3.53310277770316e-05,3.66997843010813e-05,3.59298587563033e-05,3.62720478873158e-05,2.5664184825931e-05,3.66142370183282e-05,3.71275207148468e-05,3.52454804942785e-05,5.98830979271722e-05,5.20982951966398e-05,4.54256071418978e-05
"35","Oklahoma",3.8802164501396e-05,4.05774269295644e-05,2.78969810140755e-05,4.31135161126622e-05,2.33320204844996e-05,1.90206688732333e-05,3.6519684236608e-05,1.34412726704182e-05,4.05774269295644e-05,2.81505899323853e-05,1.87670599549236e-05,2.58681096675973e-05,2.5107282912668e-05,2.91650256056244e-05,2.00351045464724e-05,2.38392383211191e-05,2.7389763177456e-05,2.66289364225267e-05,7.35465863098355e-06,2.0542322383092e-05,3.22083326253418e-05,2.20639758929507e-05,3.11938969521027e-05,2.61217185859071e-05,1.85134510366138e-05,1.52165350985867e-05,6.847440794364e-06,3.29691593802711e-05,1.5977361853516e-05,3.67732931549178e-05,3.29691593802711e-05,2.61217185859071e-05,3.06866791154831e-05,1.8259842118304e-05,2.10495402197115e-05,1.87670599549236e-05,3.27155504619613e-05,2.38392383211191e-05,1.67381886084453e-05,2.5107282912668e-05,6.08661403943467e-06,2.99258523605538e-05,3.06866791154831e-05,2.78969810140755e-05,3.14475058704124e-05,3.82949466647764e-05,1.85134510366138e-05,2.23175848112604e-05,2.30784115661898e-05,1.09051834873204e-05,3.75341199098471e-05,4.28599071943524e-05,2.81505899323853e-05,1.95278867098529e-05,1.34412726704182e-05,1.19196191605596e-05,2.33320204844996e-05,1.03979656507009e-05,1.72454064450649e-05,2.02887134647822e-05,2.23175848112604e-05,1.69917975267551e-05,3.01794612788635e-05,2.86578077690049e-05,2.58681096675973e-05,2.46000650760484e-05,1.42020994253476e-05,2.30784115661898e-05,1.39484905070378e-05,4.00702090929449e-05,2.94186345239342e-05,3.70269020732275e-05,5.63011798647707e-05,5.70620066197e-05,4.00702090929449e-05,4.71712588056187e-05,5.78228333746293e-05,6.54311009239227e-05,0.00011437762215771,8.92703392450418e-05,8.39445519605364e-05
"36","Oregon",1.12152753004083e-05,2.14760590858883e-05,1.71808472687106e-05,2.41009107519413e-05,1.62263557537822e-05,1.52718642388539e-05,1.16925210578725e-05,1.38401269664613e-05,1.95670760560315e-05,1.19311439366046e-05,1.8135338783639e-05,1.90898302985673e-05,1.36015040877292e-05,1.16925210578725e-05,7.15868636196275e-06,1.74194701474427e-05,1.16925210578725e-05,1.40787498451934e-05,1.5749109996318e-05,1.09766524216762e-05,1.09766524216762e-05,1.36015040877292e-05,1.62263557537822e-05,1.19311439366046e-05,1.8135338783639e-05,1.38401269664613e-05,1.02607837854799e-05,7.39730924069484e-06,1.45559956026576e-05,1.52718642388539e-05,1.64649786325143e-05,1.33628812089971e-05,1.07380295429441e-05,1.88512074198352e-05,1.90898302985673e-05,1.83739616623711e-05,1.74194701474427e-05,1.88512074198352e-05,2.19533048433524e-05,1.62263557537822e-05,1.38401269664613e-05,1.74194701474427e-05,1.36015040877292e-05,1.50332413601218e-05,1.47946184813897e-05,1.69422243899785e-05,2.62485166605301e-06,1.52718642388539e-05,9.30629227055157e-06,1.78967159049069e-05,3.81796605971347e-06,1.12152753004083e-05,5.7269490895702e-06,9.30629227055157e-06,5.24970333210602e-06,4.29521181717765e-06,1.69422243899785e-05,1.14538981791404e-05,1.07380295429441e-05,1.28856354515329e-05,1.38401269664613e-05,1.40787498451934e-05,7.87455499815902e-06,1.52718642388539e-05,1.78967159049069e-05,2.52940251456017e-05,2.19533048433524e-05,3.26913343862966e-05,2.76802539329226e-05,2.31464192370129e-05,1.78967159049069e-05,3.60320546885458e-05,3.31685801437607e-05,3.72251690822063e-05,2.41009107519413e-05,4.39066096867049e-05,6.60985374087894e-05,2.8634745447851e-05,3.53161860523496e-05,4.91563130188109e-05,2.14760590858883e-05
"37","Pennsylvania",6.30902018105639e-05,9.49476304475812e-05,0.000109236624174479,0.000131958466658234,0.000115561260742122,0.000115951670406791,0.000117669472931336,0.000143046101134843,0.000153430998215047,0.000136565300701332,0.000128522861609144,9.22147627948959e-05,0.000104629790131381,0.000101194185082291,9.47133846487797e-05,0.000117903718730138,0.000141094052811496,0.000126570813285797,9.76024161673327e-05,7.90969980620064e-05,0.000107674985515801,0.000107674985515801,0.000122666716639104,0.000153352916282113,0.000103692806936174,8.45627333673771e-05,7.95654896596096e-05,0.000124540683029517,6.77751177865958e-05,0.00015874056965455,0.000120246176718154,0.000102053086344563,7.87065883973371e-05,7.12888047686198e-05,7.61298846105195e-05,7.97997354584112e-05,9.05750422032848e-05,0.000105566773326587,9.05750422032848e-05,0.000107440739717,4.06026051256104e-05,6.63696429937862e-05,6.14504812189527e-05,7.5270983348247e-05,7.96435715925435e-05,8.19860295805595e-05,4.03683593268088e-05,7.26942795614294e-05,5.68436471758546e-05,5.8327203901598e-05,8.59682081601867e-05,8.22202753793611e-05,6.22313005482913e-05,4.32573908453619e-05,5.46573530537063e-05,4.03683593268088e-05,6.03573341578785e-05,5.20025673339549e-05,5.94203509626721e-05,5.59066639806482e-05,3.34971492286286e-05,4.02902773938749e-05,4.53656030345762e-05,4.34135547112296e-05,4.34916366441635e-05,3.74793278082558e-05,4.67710778273858e-05,3.85724748693299e-05,3.36533130944963e-05,4.15395883208168e-05,3.48245420885043e-05,4.16957521866845e-05,4.95039454800712e-05,3.20135925028851e-05,2.44396450083001e-05,3.01396261124723e-05,3.04519538442078e-05,2.42053992094985e-05,3.06861996430094e-05,3.9665621930404e-05,3.04519538442078e-05
"38","RhodeIsland",7.37717709481091e-05,8.60670661061273e-05,5.10727645025371e-05,8.9850233847056e-05,0.000109711864486932,0.000151326709637147,0.000139031414479129,0.000209020017686309,0.000261984366059311,0.000272388077346864,0.000315894506367544,0.000298870251533365,0.000294141291857204,0.000260092782188846,0.000262930157994543,0.00029224970798674,0.000320623466043705,0.000296978667662901,0.000203345266074916,0.000363184103129153,0.000387774693445189,0.000322515049914169,0.00039250365312135,0.000418985827307851,0.000406690532149832,0.000293195499921972,0.000254418030577453,0.000206182641880613,0.000303599211209526,0.000353726183776831,0.000322515049914169,0.000309273962820919,0.000177808883823648,0.000165513588665629,0.000265767533800239,0.00025725540638315,0.000307382378950455,0.00023550219187281,0.000198616306398755,0.000269550701541168,0.000166459380600862,0.000155109877378076,0.000209020017686309,0.000171188340277022,0.00019199576285213,0.000203345266074916,0.00022699006445572,0.000114440824163092,0.000147543541896218,0.000383045733769028,0.000203345266074916,0.000156055669313308,0.000204291058010148,0.000106874488681235,0,0.000137139830608664,0.0001352482467382,0.000133356662867736,0.000133356662867736,0.000174025716082719,0.000103091320940306,5.95848919196266e-05,0.000114440824163092,0.000101199737069842,0.00010025394513461,0.000109711864486932,0,0,0.000190104178981666,4.63438048263762e-05,6.14764757900909e-05,0.00010025394513461,8.03923144947343e-05,0,0,0.000138085622543897,6.71512274014839e-05,4.63438048263762e-05,5.29643483730014e-05,6.43138515957874e-05,0
"39","SouthCarolina",4.13050264086637e-05,5.13362471079106e-05,2.87168278841186e-05,4.26818606222858e-05,2.59631594568743e-05,3.59943801561212e-05,3.63877613600132e-05,2.65532312627124e-05,4.72057444670442e-05,5.36965343312628e-05,2.79300654763345e-05,2.2029347417954e-05,2.36028722335221e-05,2.2422728621846e-05,2.02591320004398e-05,5.40899155351548e-05,3.04870433016327e-05,3.14704963113628e-05,2.57664688549283e-05,1.21948173206531e-05,3.3240711728877e-05,3.00936620977407e-05,3.06837339035787e-05,3.00936620977407e-05,3.59943801561212e-05,4.66156726612061e-05,2.41929440393602e-05,2.39962534374141e-05,2.87168278841186e-05,4.20917888164477e-05,3.20605681172008e-05,4.543552904953e-05,2.69466124666044e-05,2.57664688549283e-05,1.65220105634655e-05,1.86856071848717e-05,4.05182640008796e-05,4.42553854378539e-05,3.22572587191469e-05,2.39962534374141e-05,2.73399936704964e-05,2.65532312627124e-05,2.02591320004398e-05,3.12738057094168e-05,4.28785512242318e-05,4.99594128942884e-05,3.04870433016327e-05,2.47830158451982e-05,2.2422728621846e-05,2.34061816315761e-05,4.01248827969876e-05,5.09428659040185e-05,5.05494847001265e-05,3.95348109911495e-05,1.61286293595734e-05,4.68123632631522e-05,4.07149546028256e-05,3.24539493210929e-05,6.7464876467484e-05,5.17296283118026e-05,9.18545111087902e-05,5.6450202758507e-05,5.25163907195867e-05,4.64189820592601e-05,6.96284730888902e-05,8.81173896718158e-05,9.10677487010061e-05,7.27755227200265e-05,0.000101098969400253,8.41835776328955e-05,0.000104442709633335,0.000134142990527184,0.000143387448818647,0.000154402122527624,0.000165416796236601,0.00011506400213842,0.000120768029594855,0.000110343427691716,0.000195117077130449,0.000213015921907537,0.00022717764524765
"40","SouthDakota",2.49366665344268e-05,4.0805454329062e-05,2.49366665344268e-05,2.83371210618486e-05,3.17375755892704e-05,5.44072724387493e-05,3.62715149591662e-05,8.27443935005979e-05,6.1208181493593e-05,0.000100880150980181,0.000102013635822655,0.000116748938774816,0.000156420908261404,0.000136018181096873,0.000205160756487784,0.000162088332473774,0.000113348484247394,0.000147353029521613,0.000106547575192551,5.66742421236972e-05,7.93439389731761e-05,0.000116748938774816,0.000111081514562447,9.52127267678113e-05,0.000121282878144712,7.48099996032803e-05,3.74049998016402e-05,7.70769692882282e-05,6.91425753909106e-05,8.50113631855458e-05,8.50113631855458e-05,7.02760602333845e-05,4.87398482263796e-05,4.19389391715359e-05,6.0074696651119e-05,6.68756057059627e-05,0.000142819090151717,0.000270902877351273,0.000282237725776012,0.000140552120466769,0.000109948029719973,5.55407572812233e-05,7.82104541307021e-05,6.80090905484366e-05,0.000107681060035025,8.1610908658124e-05,3.17375755892704e-05,4.53393936989578e-05,6.57421208634888e-05,0.000104280605507603,0,0.000202893786802836,0.000126950302357082,0.000107681060035025,2.60701513769007e-05,7.59434844457543e-05,6.46086360210148e-05,9.40792419253374e-05,8.27443935005979e-05,0.000106547575192551,3.74049998016402e-05,4.64728785414317e-05,3.74049998016402e-05,0.000107681060035025,9.63462116102852e-05,3.40045452742183e-05,0.000102013635822655,8.047742381565e-05,3.74049998016402e-05,5.89412118086451e-05,9.18122722403895e-05,6.91425753909106e-05,8.72783328704937e-05,0.000103147120665129,7.36765147608064e-05,3.40045452742183e-05,4.30724240140099e-05,9.52127267678113e-05,6.68756057059627e-05,5.55407572812233e-05,7.59434844457543e-05
